"e","# This is a sample Python script.

# Press Shift+F10 to execute it or replace it with your code.
# Press Double Shift to search everywhere for classes, files, tool windows, actions, and settings.


def print_hi(name):
    # Use a breakpoint in the code line below to debug your script.
    print(f'Hi, {name}')  # Press Ctrl+F8 to toggle the breakpoint.


# Press the green button in the gutter to run the script.
if __name__ == '__main__':
    print_hi('PyCharm')

# See PyCharm help at https://www.jetbrains.com/help/pycharm/
","","0","1612829774016","main.py",""
"e","0","","115","1613086836477","plan3.txt",""
"k","0","","116","1613086836477","plan3.txt",""
"a","Up","","","1613086837540","plan3.txt",""
"a","Up","","","1613086837726","plan3.txt",""
"a","Up","","","1613086837999","plan3.txt",""
"a","Up","","","1613086838271","plan3.txt",""
"a","Backspace","","","1613086838936","plan3.txt",""
"e","",")","50","1613086838945","plan3.txt",""
"a","Backspace","","","1613086839455","plan3.txt",""
"e","","(","49","1613086839464","plan3.txt",""
"a","Backspace","","","1613086839488","plan3.txt",""
"e","","t","48","1613086839499","plan3.txt",""
"a","Backspace","","","1613086839529","plan3.txt",""
"e","","e","47","1613086839538","plan3.txt",""
"a","Backspace","","","1613086839571","plan3.txt",""
"e","","s","46","1613086839580","plan3.txt",""
"a","Backspace","","","1613086839601","plan3.txt",""
"e","","e","45","1613086839610","plan3.txt",""
"a","Backspace","","","1613086839631","plan3.txt",""
"e","","r","44","1613086839641","plan3.txt",""
"a","Backspace","","","1613086839664","plan3.txt",""
"e","",".","43","1613086839673","plan3.txt",""
"a","Backspace","","","1613086839823","plan3.txt",""
"e","","e","42","1613086839834","plan3.txt",""
"a","Backspace","","","1613086839978","plan3.txt",""
"e","","l","41","1613086839986","plan3.txt",""
"a","Backspace","","","1613086840145","plan3.txt",""
"e","","t","40","1613086840155","plan3.txt",""
"a","Backspace","","","1613086840306","plan3.txt",""
"e","","r","39","1613086840316","plan3.txt",""
"a","Backspace","","","1613086840433","plan3.txt",""
"e","","u","38","1613086840442","plan3.txt",""
"a","Backspace","","","1613086840772","plan3.txt",""
"e","","t","37","1613086840787","plan3.txt",""
"e","C","","37","1613086841259","plan3.txt",""
"k","C","","38","1613086841259","plan3.txt",""
"e","l","","38","1613086841439","plan3.txt",""
"k","l","","39","1613086841439","plan3.txt",""
"e","e","","39","1613086841526","plan3.txt",""
"k","e","","40","1613086841526","plan3.txt",""
"e","r","","40","1613086841602","plan3.txt",""
"k","r","","41","1613086841603","plan3.txt",""
"e","a","","41","1613086841684","plan3.txt",""
"k","a","","42","1613086841685","plan3.txt",""
"k"," ","","43","1613086841733","plan3.txt",""
"e"," d","","42","1613086841972","plan3.txt",""
"k","d","","44","1613086841972","plan3.txt",""
"a","Backspace","","","1613086842252","plan3.txt",""
"e","","d","43","1613086842261","plan3.txt",""
"a","Backspace","","","1613086842411","plan3.txt",""
"e",""," ","42","1613086842418","plan3.txt",""
"a","Backspace","","","1613086842567","plan3.txt",""
"e","","a","41","1613086842573","plan3.txt",""
"a","Backspace","","","1613086842731","plan3.txt",""
"e","","r","40","1613086842737","plan3.txt",""
"e","a","","40","1613086842877","plan3.txt",""
"k","a","","41","1613086842877","plan3.txt",""
"e","r","","41","1613086842969","plan3.txt",""
"k","r","","42","1613086842970","plan3.txt",""
"k"," ","","43","1613086843030","plan3.txt",""
"e"," d","","42","1613086843289","plan3.txt",""
"k","d","","44","1613086843289","plan3.txt",""
"e","r","","44","1613086843486","plan3.txt",""
"k","r","","45","1613086843486","plan3.txt",""
"e","a","","45","1613086843886","plan3.txt",""
"k","a","","46","1613086843886","plan3.txt",""
"e","w","","46","1613086844044","plan3.txt",""
"k","w","","47","1613086844045","plan3.txt",""
"e","i","","47","1613086844209","plan3.txt",""
"k","i","","48","1613086844209","plan3.txt",""
"e","n","","48","1613086844366","plan3.txt",""
"k","n","","49","1613086844366","plan3.txt",""
"e","g","","49","1613086844489","plan3.txt",""
"k","g","","50","1613086844490","plan3.txt",""
"e","s","","50","1613086844595","plan3.txt",""
"k","s","","51","1613086844596","plan3.txt",""
"k"," ","","52","1613086844716","plan3.txt",""
"e"," a","","51","1613086844915","plan3.txt",""
"k","a","","53","1613086844916","plan3.txt",""
"e","n","","53","1613086845037","plan3.txt",""
"k","n","","54","1613086845037","plan3.txt",""
"e","d","","54","1613086845086","plan3.txt",""
"k","d","","55","1613086845086","plan3.txt",""
"k"," ","","56","1613086845191","plan3.txt",""
"e"," r","","55","1613086845715","plan3.txt",""
"k","r","","57","1613086845715","plan3.txt",""
"e","e","","57","1613086845776","plan3.txt",""
"k","e","","58","1613086845776","plan3.txt",""
"e","s","","58","1613086845867","plan3.txt",""
"k","s","","59","1613086845867","plan3.txt",""
"e","e","","59","1613086846240","plan3.txt",""
"k","e","","60","1613086846240","plan3.txt",""
"e","t","","60","1613086846449","plan3.txt",""
"k","t","","61","1613086846449","plan3.txt",""
"k"," ","","62","1613086846562","plan3.txt",""
"e"," t","","61","1613086846752","plan3.txt",""
"k","t","","63","1613086846752","plan3.txt",""
"e","u","","63","1613086846826","plan3.txt",""
"k","u","","64","1613086846827","plan3.txt",""
"e","r","","64","1613086846920","plan3.txt",""
"k","r","","65","1613086846920","plan3.txt",""
"e","l","","65","1613086847468","plan3.txt",""
"k","l","","66","1613086847468","plan3.txt",""
"a","Backspace","","","1613086847766","plan3.txt",""
"e","","l","65","1613086847772","plan3.txt",""
"e","t","","65","1613086847848","plan3.txt",""
"k","t","","66","1613086847849","plan3.txt",""
"e","l","","66","1613086847968","plan3.txt",""
"k","l","","67","1613086847969","plan3.txt",""
"e","e","","67","1613086848105","plan3.txt",""
"k","e","","68","1613086848105","plan3.txt",""
"a","EditorChange","","","1613086868282","plan3.txt",""
"t","Lockout:10001.0","","133","1613086880404","plan3.txt",""
"t","Response:10001.0","","133","1613086881974","plan3.txt",""
"a","Enter","","","1613086885580","plan3.txt",""
"a","Backspace","","","1613086886069","plan3.txt",""
"e","
   ","","133","1613086886078","plan3.txt",""
"a","Backspace","","","1613086886470","plan3.txt",""
"e",""," ","136","1613086886479","plan3.txt",""
"a","Backspace","","","1613086886902","plan3.txt",""
"e",""," ","135","1613086886912","plan3.txt",""
"a","Backspace","","","1613086887103","plan3.txt",""
"e",""," ","134","1613086887111","plan3.txt",""
"a","Enter","","","1613086887649","plan3.txt",""
"e","
","","134","1613086887658","plan3.txt",""
"e","d","","135","1613086961714","plan3.txt",""
"k","d","","136","1613086961714","plan3.txt",""
"e","r","","136","1613086961899","plan3.txt",""
"k","r","","137","1613086961899","plan3.txt",""
"e","a","","137","1613086961997","plan3.txt",""
"k","a","","138","1613086961997","plan3.txt",""
"e","w","","138","1613086962130","plan3.txt",""
"k","w","","139","1613086962131","plan3.txt",""
"e","R","","139","1613086963514","plan3.txt",""
"k","R","","140","1613086963514","plan3.txt",""
"e","e","","140","1613086963704","plan3.txt",""
"k","e","","141","1613086963704","plan3.txt",""
"e","c","","141","1613086964043","plan3.txt",""
"k","c","","142","1613086964043","plan3.txt",""
"e","t","","142","1613086964464","plan3.txt",""
"k","t","","143","1613086964464","plan3.txt",""
"e","a","","143","1613086964543","plan3.txt",""
"k","a","","144","1613086964543","plan3.txt",""
"e","n","","144","1613086964645","plan3.txt",""
"k","n","","145","1613086964645","plan3.txt",""
"e","g","","145","1613086964781","plan3.txt",""
"k","g","","146","1613086964781","plan3.txt",""
"e","l","","146","1613086964870","plan3.txt",""
"k","l","","147","1613086964871","plan3.txt",""
"e","e","","147","1613086965033","plan3.txt",""
"k","e","","148","1613086965033","plan3.txt",""
"e","P","","148","1613086965640","plan3.txt",""
"k","P","","149","1613086965640","plan3.txt",""
"e","a","","149","1613086965833","plan3.txt",""
"k","a","","150","1613086965833","plan3.txt",""
"e","t","","150","1613086966000","plan3.txt",""
"k","t","","151","1613086966001","plan3.txt",""
"e","t","","151","1613086966163","plan3.txt",""
"k","t","","152","1613086966163","plan3.txt",""
"e","e","","152","1613086966572","plan3.txt",""
"k","e","","153","1613086966573","plan3.txt",""
"e","r","","153","1613086966631","plan3.txt",""
"k","r","","154","1613086966632","plan3.txt",""
"e","(","","154","1613086967314","plan3.txt",""
"k","(","","155","1613086967315","plan3.txt",""
"a","EditorChange","","","1613086970810","plan3.txt",""
"a","Copy","","","1613087000895","task3.py",""
"c","drawRectanglePattern(centerX, centerY, offset, width, height, count, rotation)","","801","1613087000896","task3.py",""
"a","EditorChange","","","1613087001510","task3.py",""
"a","Backspace","","","1613087005661","pattern.py",""
"e","","drawRectanglePattern():","182","1613087005681","pattern.py",""
"a","Paste","","","1613087005826","pattern.py",""
"p","drawRectanglePattern(centerX, centerY, offset, width, height, count, rotation)","","182","1613087005827","pattern.py",""
"e","drawRectanglePattern(centerX, centerY, offset, width, height, count, rotation)","","182","1613087005837","pattern.py",""
"a","Backspace","","","1613087010588","plan3.txt",""
"e","","drawRectanglePatter(","135","1613087010594","plan3.txt",""
"a","Paste","","","1613087014291","plan3.txt",""
"p","drawRectanglePattern(centerX, centerY, offset, width, height, count, rotation)","","135","1613087014291","plan3.txt",""
"e","drawRectanglePattern(centerX, centerY, offset, width, height, count, rotation)","","135","1613087014301","plan3.txt",""
"e",":","","213","1613087016795","plan3.txt",""
"k",":","","214","1613087016796","plan3.txt",""
"a","Enter","","","1613087017116","plan3.txt",""
"e","
","","214","1613087017136","plan3.txt",""
"e",":","","32","1613087019481","plan3.txt",""
"k",":","","33","1613087019482","plan3.txt",""
"a","Enter","","","1613087022243","plan3.txt",""
"e","
","","216","1613087022253","plan3.txt",""
"a","Tab","","","1613087023088","plan3.txt",""
"e","    ","","216","1613087023097","plan3.txt",""
"a","Close Active Editor","","","1613087042303","plan3.txt",""
"a","EditorChange","","","1613087043587","plan3.txt",""
"a","Enter","","","1613087046294","plan3.txt",""
"a","Tab","","","1613087085861","plan3.txt",""
"k","c","","221","1613087086731","plan3.txt",""
"k","a","","222","1613087086796","plan3.txt",""
"k","l","","223","1613087086893","plan3.txt",""
"k","l","","224","1613087087058","plan3.txt",""
"k"," ","","225","1613087088353","plan3.txt",""
"k","s","","226","1613087088669","plan3.txt",""
"k","e","","227","1613087088761","plan3.txt",""
"k","t","","228","1613087088842","plan3.txt",""
"a","EditorChange","","","1613087115752","plan3.txt",""
"e","call set
","","220","1613087136849","plan3.txt",""
"a","EditorChange","","","1613087218220","plan3.txt",""
"e","R","","228","1613087243737","plan3.txt",""
"k","R","","229","1613087243738","plan3.txt",""
"e","a","","229","1613087243882","plan3.txt",""
"k","a","","230","1613087243882","plan3.txt",""
"e","n","","230","1613087243999","plan3.txt",""
"k","n","","231","1613087244000","plan3.txt",""
"e","d","","231","1613087244205","plan3.txt",""
"k","d","","232","1613087244206","plan3.txt",""
"e","o","","232","1613087244219","plan3.txt",""
"k","o","","233","1613087244219","plan3.txt",""
"e","m","","233","1613087244328","plan3.txt",""
"k","m","","234","1613087244328","plan3.txt",""
"e","C","","234","1613087244743","plan3.txt",""
"k","C","","235","1613087244743","plan3.txt",""
"e","o","","235","1613087245176","plan3.txt",""
"k","o","","236","1613087245177","plan3.txt",""
"e","l","","236","1613087245402","plan3.txt",""
"k","l","","237","1613087245402","plan3.txt",""
"e","o","","237","1613087245588","plan3.txt",""
"k","o","","238","1613087245589","plan3.txt",""
"e","r","","238","1613087245668","plan3.txt",""
"k","r","","239","1613087245668","plan3.txt",""
"e","(","","239","1613087246297","plan3.txt",""
"k","(","","240","1613087246297","plan3.txt",""
"e",")","","240","1613087246474","plan3.txt",""
"k",")","","241","1613087246474","plan3.txt",""
"a","Enter","","","1613087253953","plan3.txt",""
"e","
    d","","241","1613087293198","plan3.txt",""
"k","d","","247","1613087293199","plan3.txt",""
"e","e","","247","1613087293434","plan3.txt",""
"k","e","","248","1613087293434","plan3.txt",""
"e","g","","248","1613087293599","plan3.txt",""
"k","g","","249","1613087293599","plan3.txt",""
"e","r","","249","1613087293813","plan3.txt",""
"k","r","","250","1613087293813","plan3.txt",""
"e","e","","250","1613087294381","plan3.txt",""
"k","e","","251","1613087294381","plan3.txt",""
"e","e","","251","1613087294549","plan3.txt",""
"k","e","","252","1613087294549","plan3.txt",""
"e","s","","252","1613087294627","plan3.txt",""
"k","s","","253","1613087294627","plan3.txt",""
"k"," ","","254","1613087295368","plan3.txt",""
"e"," =","","253","1613087295545","plan3.txt",""
"k","=","","255","1613087295545","plan3.txt",""
"k"," ","","256","1613087295608","plan3.txt",""
"e"," 0","","255","1613087295919","plan3.txt",""
"k","0","","257","1613087295919","plan3.txt",""
"a","Enter","","","1613087297640","plan3.txt",""
"e","
    w","","257","1613087298415","plan3.txt",""
"k","w","","263","1613087298415","plan3.txt",""
"e","h","","263","1613087298546","plan3.txt",""
"k","h","","264","1613087298546","plan3.txt",""
"e","i","","264","1613087298601","plan3.txt",""
"k","i","","265","1613087298601","plan3.txt",""
"e","l","","265","1613087298673","plan3.txt",""
"k","l","","266","1613087298673","plan3.txt",""
"e","e","","266","1613087298744","plan3.txt",""
"k","e","","267","1613087298744","plan3.txt",""
"k"," ","","268","1613087298785","plan3.txt",""
"e"," d","","267","1613087299031","plan3.txt",""
"k","d","","269","1613087299031","plan3.txt",""
"e","e","","269","1613087299255","plan3.txt",""
"k","e","","270","1613087299255","plan3.txt",""
"e","g","","270","1613087299456","plan3.txt",""
"k","g","","271","1613087299457","plan3.txt",""
"e","r","","271","1613087299675","plan3.txt",""
"k","r","","272","1613087299675","plan3.txt",""
"e","e","","272","1613087299695","plan3.txt",""
"k","e","","273","1613087299695","plan3.txt",""
"k","e","","274","1613087299916","plan3.txt",""
"e","e","","273","1613087299916","plan3.txt",""
"e","s","","274","1613087300331","plan3.txt",""
"k","s","","275","1613087300331","plan3.txt",""
"k"," ","","276","1613087300364","plan3.txt",""
"e"," i","","275","1613087300570","plan3.txt",""
"k","i","","277","1613087300570","plan3.txt",""
"e","s","","277","1613087300629","plan3.txt",""
"k","s","","278","1613087300630","plan3.txt",""
"k"," ","","279","1613087300671","plan3.txt",""
"e"," l","","278","1613087300870","plan3.txt",""
"k","l","","280","1613087300871","plan3.txt",""
"e","e","","280","1613087300961","plan3.txt",""
"k","e","","281","1613087300961","plan3.txt",""
"e","s","","281","1613087301025","plan3.txt",""
"k","s","","282","1613087301025","plan3.txt",""
"e","s","","282","1613087301204","plan3.txt",""
"k","s","","283","1613087301204","plan3.txt",""
"k"," ","","284","1613087301286","plan3.txt",""
